Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,3,1.0833,1.0805,1.0725,1.0757,1.0871,1.1056,1.1079,1.1229,1.1407,1.2005,1.4077
1C,2,1.096,1.0834,1.09,1.0918,1.1166,1.1209,1.1195,1.1241,1.1402,1.2037,1.3687
1C,2,1.0854,1.0516,1.0769,1.0711,1.1185,1.141,1.1396,1.1372,1.1473,1.1825,1.3715
1C,4,1.1442,1.1323,1.1346,1.123,1.1474,1.1565,1.155,1.1568,1.1748,1.2041,1.3737
1C,4,1.0902,1.0705,1.07,1.0587,1.0702,1.0734,1.0715,1.0799,1.0996,1.1481,1.3387
1C,3,1.0458,1.0387,1.034,1.0478,1.0638,1.0778,1.0807,1.0935,1.1084,1.1597,1.3072
1C,2,1.1617,1.1516,1.1592,1.1808,1.2025,1.2182,1.2177,1.2274,1.2434,1.2992,1.4432
1C,3,1.1142,1.1161,1.108,1.1115,1.1388,1.1586,1.161,1.1775,1.1975,1.2576,1.4029
1C,1,1.05,1.0529,1.0508,1.0693,1.0957,1.1155,1.1191,1.1331,1.1479,1.208,1.3539
1C,2,1.104,1.0888,1.0905,1.1003,1.1387,1.1404,1.1575,1.1465,1.1787,1.2129,1.3848
1C,2,1.1528,1.1245,1.1281,1.1401,1.1669,1.1778,1.1708,1.1768,1.2093,1.2544,1.425
1C,2,1.13,1.1021,1.1077,1.1189,1.1413,1.1302,1.1508,1.147,1.1446,1.1939,1.3598
1C,3,1.1183,1.1163,1.1158,1.1424,1.1569,1.1669,1.1649,1.1718,1.1931,1.2592,1.3949
1C,3,1.1352,1.1321,1.117,1.123,1.1401,1.1433,1.1443,1.156,1.1813,1.2598,1.4001
1C,2,1.0891,1.0863,1.0915,1.1046,1.1287,1.177,1.1899,1.1747,1.2284,1.2878,1.422
1C,3,1.1588,1.1688,1.1478,1.1672,1.178,1.1885,1.1919,1.2049,1.2314,1.2869,1.4474
1C,1,1.0788,1.0805,1.086,1.1002,1.1184,1.129,1.1315,1.1348,1.1576,1.1859,1.4038
1C,3,1.1375,1.1236,1.1214,1.1448,1.1628,1.1824,1.1912,1.2,1.2232,1.2675,1.4158
1C,3,1.0252,1.0167,1.0059,1.0195,1.0246,1.0523,1.0788,1.0964,1.1333,1.1884,1.3655
1C,4,1.1501,1.1394,1.1199,1.1106,1.1194,1.1319,1.1325,1.1556,1.1583,1.2217,1.3725
1C,3,1.0696,1.061,1.0602,1.0772,1.0976,1.1191,1.1209,1.1331,1.1854,1.23,1.3883
1C,3,1.168,1.1611,1.1553,1.1618,1.1723,1.1798,1.1772,1.1893,1.2139,1.2693,1.3957
1C,2,1.0645,1.0589,1.0645,1.0699,1.0791,1.1013,1.1086,1.1189,1.1448,1.2132,1.3813
1C,7,1.1616,1.1463,1.1328,1.1361,1.1421,1.1326,1.1243,1.1451,1.1397,1.2046,1.3595
1C,2,1.0967,1.0709,1.0827,1.0909,1.097,1.1074,1.1095,1.1158,1.13,1.1644,1.4209
1C,2,1.1088,1.1074,1.112,1.1378,1.1477,1.1793,1.1841,1.1979,1.216,1.2783,1.3901
1C,2,1.1039,1.0929,1.1053,1.1392,1.1616,1.1772,1.177,1.1828,1.2032,1.2507,1.3968
1C,2,1.1218,1.1213,1.1352,1.1553,1.1609,1.1543,1.148,1.1566,1.1842,1.2501,1.4083
1C,1,1.1185,1.1199,1.1307,1.1289,1.1382,1.1588,1.1787,1.1749,1.2009,1.2591,1.3992
1C,1,1.1239,1.1248,1.1553,1.1683,1.1678,1.1766,1.1764,1.1906,1.2192,1.2527,1.4225
1C,1,1.0915,1.0999,1.0982,1.1273,1.146,1.1698,1.1853,1.196,1.2112,1.2753,1.4513
1C,3,1.1406,1.137,1.1328,1.133,1.143,1.1423,1.1438,1.139,1.1639,1.2028,1.4097
1C,2,1.0681,1.063,1.0752,1.075,1.0857,1.0792,1.0807,1.0983,1.116,1.183,1.3588
1C,1,1.1648,1.1675,1.1772,1.192,1.2071,1.2078,1.2077,1.2151,1.2466,1.3163,1.4618
1C,1,1.1343,1.139,1.1729,1.1748,1.1949,1.2378,1.2274,1.2535,1.2784,1.3109,1.4506
1C,3,1.0907,1.0665,1.0607,1.0777,1.0927,1.1192,1.1248,1.146,1.1641,1.2066,1.3745
1C,2,1.063,1.0503,1.0583,1.0666,1.0886,1.1084,1.1102,1.1197,1.1456,1.1877,1.3952
1C,2,1.0876,1.0802,1.0806,1.0928,1.0958,1.1096,1.1143,1.1324,1.1535,1.2435,1.4174
1C,2,1.1461,1.1294,1.1416,1.1668,1.1813,1.1744,1.1716,1.1803,1.1742,1.2386,1.4357
1C,2,1.0733,1.0626,1.0684,1.0747,1.0959,1.1114,1.1175,1.1125,1.1275,1.1479,1.3447
1C,3,1.1257,1.1279,1.1078,1.1133,1.1419,1.1508,1.1435,1.152,1.1801,1.2165,1.3833
1C,2,1.0518,1.0351,1.044,1.0506,1.0725,1.0792,1.0797,1.088,1.1044,1.1656,1.3742
1C,1,1.1184,1.1277,1.1576,1.1664,1.1625,1.1638,1.1812,1.159,1.1981,1.2661,1.3704
1C,4,1.111,1.1092,1.1221,1.1076,1.1146,1.1616,1.1481,1.1754,1.1771,1.2296,1.3582
1C,3,1.1417,1.1331,1.1304,1.1395,1.1611,1.1768,1.1527,1.1741,1.1931,1.2378,1.3911
1C,2,1.0969,1.0833,1.1014,1.115,1.1254,1.1304,1.1269,1.1413,1.1592,1.2169,1.3382
1C,2,1.1335,1.1117,1.1136,1.1132,1.1178,1.1347,1.1442,1.1448,1.1745,1.2539,1.4369
1C,3,1.1262,1.1097,1.1096,1.1196,1.1457,1.1672,1.1727,1.185,1.2,1.2784,1.4264
1C,2,1.1147,1.1132,1.1197,1.126,1.1432,1.1489,1.1468,1.1531,1.1529,1.1948,1.4074
1C,2,1.1376,1.1122,1.1363,1.1414,1.1626,1.1804,1.1903,1.1841,1.1973,1.2319,1.3866
